id,articleType,status,text,normalArticleReplyCount,createdAt,updatedAt,lastRequestedAt,userIdsha256,appId,references
34mmv2li0iwb6,TEXT,NORMAL,"又再玩文字遊戲，太卑鄙了，這次11/24投票記得順便要公投票，，
看到同婚及性教育,很多人會直接蓋不同意,會被騙!
民進黨專搞對社會國家沒任何幫助的法案",3,2018-09-01T04:50:55.552Z,2018-09-01T04:50:55.552Z,2018-09-01T04:54:00.813Z,29ab43f05ea90ccdd509f80c2a99a26b5e84b83c8a9cc7c12349f1d350872198,RUMORS_LINE_BOT,LINE
3ec7j5j2h9jrm,TEXT,NORMAL,"     11/24日同性戀合法化公投如何阻止？

     急迫！急迫！ 急迫！急迫！

若沒有參與公投同性(戀)婚姻自動合法化

今天第一線掃街，發現多數民眾都不知道：

* 投完縣市長票後  一定不能出投票所（出去就回不來了！）

* 並要主動向選務人員索取公投票投

*公投案10號，11號和12號是愛家盟的公投提案，請投「同意」要500萬票才可以阻止。

* 公投案14號和15號是同運聯盟的提案，請投「不同意」

為台灣後代的未來一定要關心。不然妳的小學孩子們男女性關係也不能罵他們。男男女女同性戀也沒辦法阻止他們。

請轉發 ",1,2018-10-22T15:23:38.364Z,2018-10-22T15:23:38.364Z,2018-10-22T15:23:38.418Z,0a402da7903c976cb611c8c5f73feb3075d00d115a5468eee414f488efcfbeaa,RUMORS_LINE_BOT,LINE
3rn64nsghwlnh,TEXT,NORMAL,"習慣進入Starbucks (星巴克)的，提醒自己改變一下習慣吧！
Starbucks (星巴克)已宣佈： 同性戀是星巴克公司的核心價值， 顧客每買一杯飲品的部份資金都會用作支持同性婚姻活動。
請不要支助同性婚姻，混亂我們的教育(及愛滋病的散播)加重我們的健保提早破產。
星巴克每10元營業額，會撥出 1元支持同性戀。
【去星巴克消費，就是支持同性戀】
謝謝~請發揮您的愛心轉發，與好友們互勉！",1,2018-08-06T08:08:27.126Z,2018-08-06T08:08:27.126Z,2018-08-06T08:08:27.190Z,810c74f95a1ec3db872acc421d93f7740f702fea1ebd3da758cb6d5740d49a47,RUMORS_LINE_BOT,LINE
3qha9wnvm03s5,TEXT,NORMAL,"【和尚支持同性戀，群魔亂舞，台灣和尚支持同性戀，參加遊行並跳舞】

噁心~國之將亡必有妖孽！
這個國家到底怎麼了？！
https://youtu.be/1q-RjTSDVwk",3,2018-08-16T03:20:35.589Z,2018-08-16T03:20:35.589Z,2018-08-17T13:48:48.767Z,3280fc12fd48c3592a9025c51cc3b13b08de4ea577ca3cbfd6e6349d5593ea97,RUMORS_LINE_BOT,LINE
20esg5nbfafz9,TEXT,NORMAL,同性婚姻過了大家會跟摩天輪結婚嗎,2,2018-11-28T07:39:40.582Z,2018-11-28T07:39:40.658Z,2018-11-28T07:39:40.765Z,3ac5663f2d72b207cfca846e98f0db354fd0d29c3daf35d403c84b38702b842d,RUMORS_LINE_BOT,"LINE,LINE"
2egaj7ye91zwo,TEXT,NORMAL,"107-10-26晚安
如果500萬張票沒過，明年5月會修法通過，經科學證實同性戀沒有DNA遺傳，目前在愛滋病病人身上健保費用就得花年46億，世界同志結婚200多國家只南非同性結婚，我們應該擔心的是如果我國同性婚姻通過，其餘同性戀者會移民來台灣藉時一代真的不如一代，我們的子子孫孫怎麼辦？這次我所參與之公投案號是10、１１、１２請個位如果同意請記得跟選務人員拿票，妳沒拿他們不會主動給，請大家宣導下去！
https://youtu.be/rSudeK8zBhs
自然最好，真的不要違背天理倫常",4,2018-10-29T06:55:59.024Z,2018-10-29T06:55:59.024Z,2018-10-29T06:55:59.075Z,1119bd7fe00ef9bf13079aee2b90b0bb73488de7119d97d5433d6a8f28889789,RUMORS_LINE_BOT,LINE
7m4xczkog4cf,TEXT,NORMAL,"與年輕人分享這影片吧，讓他們了解，「同婚」的假平等，是要犧牲年輕人自己的真平等！爸媽看到了，孩子自己也要認清。
https://www.youtube.com/watch?v=ztlAuTAXm8E&feature=youtu.be",2,2018-10-30T08:58:57.846Z,2018-10-30T08:58:57.846Z,2018-10-30T11:17:22.217Z,128388fe6775c7e0c70bfb10c207ac659840249ad07a4bf3f1d1b36b5fdf4d3b,RUMORS_LINE_BOT,LINE
6v3shzjaygp,TEXT,NORMAL,"一、截至 目前為止， 嚴謹的科學、醫學研究告訴我們：
 同性『性傾向』 非『天生』的 ，不是不能改變的； 男女有別，才是『天生』的。只有讓全身的細胞全換掉，才能夠真正做到『換性別』。

二、特例：
(１)生理疾病：
有些人因『基因』及『荷爾蒙』的生理異常，才有所謂的
a》雙性人，《有 卵巢跟睪丸》２，３００萬人中，約佔２７７人
b》女《男》體而有男《女》性特徵 。
２，３００萬人中，約佔４，140人。
《 以台灣為例》

(2) 心理疾病：
有3%的7歲男孩及5%的7歲女孩會有跨性別的傾向，但是如果用堅定的態度輔導他們，他們是會回歸正常的，到青春期以後不會持續 。如果你鼓勵他《她》去變性， 同性性傾向會增多。

三、同性戀的人 ：自殺率提高、 適應有障礙 、憂鬱、用藥的情形出現。

四、變 性的誤解：
只要我把生殖器切掉，就代表我是變性 ，那是錯的！

五、 同性戀不是天生的；男女有別才是天生的 。
男女性『有清楚的界線』 、『生理特質』。
除非 你把全身的『細胞』全部換掉，才算換性成功 ，但是細胞 還是會告訴你 ：你是有性別的， 小到一個細胞的層次， 它運作的模式 及『男女用藥』的數量及限制是不同的、『疾病的罹患』的傾向也是不同的。如：
 帕金森症、自閉症、上癮、精神分裂：男比女多 。
 阿茲海默症 、憂鬱、焦慮失衡 ：女比男多
六、愛滋病的傳播：
１、 體液
２、 接受輸血和血液製品者 
３、 母子垂直感染 ４、 性行為 
５、 靜脈注射 
６、 濫用藥物者 
７、 共用針頭及注射器 
七、愛滋病不適合捐血，原因是它有：
１》潛伏期【快則半年，慢則１０年或更久】 ，是病患感染愛滋病毒到發病的這段期間， 用藥治療可以延緩發病 延長潛伏期。
２》空窗期： 指感染愛滋病後，到可以被檢查出來的這一段時間，通常要6到12週才能驗出。如果想要一週內驗出，要自費花15，000元 。這個時候，病患體內的愛滋病毒數量最多、傳染力強，可以傳染愛滋病給其他人 。

九、愛滋病菌聚集在人的『精液』、『腦液』。

十、 截至2018年８月底統計 ，台灣【愛滋病】有30，478人感染 ，發病17，705人 ，6，309人死亡。

十一、 國人愛滋病歷中，八成來自男男危險性行為 。愛滋病人健保給付一年要34萬，一生花掉納稅人超過1，400萬元。 台灣健保2012年花在愛滋病治療26億元，2016年增至3８ 億元，其他併發症、傳染病的治療還不包括在內。
    愛滋病健保除了大量醫藥支付外， 危害 病患 一生的健康是不可承受的嚴重後果。

十二、『愛家公投 』沒違法、沒違憲，是更完美的政策，【每一張『公投』票都算數】。切勿放棄！
、十三、沒推『公投
第三案』，會影響『人倫』稱謂，修法會花很多心力及經費。
十、同志社會運動花了２０年醞釀。 他們的目的是：
１、改變 人對『婚姻』、『性關係』的價值。
２、 改變家庭『倫理』結構。
３、 突破『情慾』的道德界線【情慾是會傷己及傷人的】。
４、 利用『社會運動』結合『政治運作』以達到目標。
【打民主口號，利用政治來操作】
如繼續推動，會發展出『通姦除罪化』。
、他們抹黑基督徒，說:他們拒絕小孩接受『性教育』，其實他們推動的不是『婚姻價值』，而是『解放的倫理價值觀』。

",1,2018-10-29T12:18:07.090Z,2018-10-29T12:18:07.478Z,2018-10-29T12:18:07.533Z,bceaad0263d43fe924f116caabfca4b2e6924f9e03595021e15552cec1d61564,RUMORS_LINE_BOT,"LINE,LINE"
2dwyumx1cdxb3,TEXT,NORMAL,"【救生！利生！護生----立人性的三不朽：立德！立功！立言！】

http://www.youtube.com/watch?v=Qhd9WvGlE48

南無阿彌陀佛！

（感衷：諸位大德分享）

●●重要提醒：
11月24日（六）的選舉
依規定先投縣市長，議員和里長的票之後， 才依「個人」意願領取公投票 。

●●所以，請通知親朋好友，投完選舉票之後，記得再回到領票櫃檯，領取公投票--------一旦出了投票所門口，就不能再回去領票投票了。

●●聽說：公投選票，要自己跟選務人員要，不會主動發給選民。

●●有人不知道，就默默通過法案了。

●●重要信息---------非常重要、非常重要、非常重要，所以要說三次：

大法官已釋憲，如果年底公投沒達到500萬票，明年五月台灣將成為亞洲第一個同性可合法結婚的國家。

外國同性戀，藉結婚來台治療愛滋病，都是健保支付，全民買單。

學校對國中小實施同志教育，將成為合法。

●●這次公投，要主動向票務員，領10、11、12三張公投單選 「同意」--------亦即，請將文字，當看得仔細。

●●11/24一定要去公投！讓我們盡一份心力保護後代子孫。

也為人性人倫，立功！

也為善正因果，立德！

更為天地倫理，立言！",4,2018-10-27T02:01:42.900Z,2018-10-27T02:01:42.900Z,2018-10-27T02:01:42.958Z,7a3b501b3fb9c2061cf94559740c4ed9fd68f3a0f56a5bab68bf2f8e3b6aa552,RUMORS_LINE_BOT,LINE
336m9fjfd1utj,TEXT,NORMAL,"此文關於你我及家人生死.請細讀（要按下方顯示全部才看得到全文）並於11/24投下生死票!!
台灣同志遊行10月27日凱道集結 「9色大隊3路線」發聲 2018/10/19
https://tw.news.appledaily.com/life/realtime/20181019/1450705/
台灣同志遊行聯盟表示，台灣同志遊行每年參與的人數不斷增加，為響應每年來自世界各地朋友們的熱情參與，
今年將同樣採三路線、九色大隊的方式行進，分別為南路線：「紅、橙、黑」、西路線：「綠、藍、白」、東路線：「粉、黃、紫」，
沿途將行經教育部、立法院、西門紅樓、台北車站、華山文創園區、仁愛路、信義路、杭州南路、金山南路、羅斯福路、愛國東路等路段。
---
男同性戀者要藉捐血讓2300萬人得愛滋病!!!
男同性戀者要藉捐血讓2300萬人得愛滋病!!!
男同性戀者認為不能「捐血」是對他們的歧視.運用各種手段壓迫衛福部通過""男同志""「捐血」..
只差臨門一腳.衛福部受到同運團體極大壓力.差一點通過""男同志和曾吸毒者「捐血」[註1]..
衛福部在今年7/20緊急煞車[反彈聲浪太大先暫緩][註2][註3]..
男同性戀者不顧全台2300萬人生死(見下述).但一定會捲土重來[註4]..
男同性戀者不顧全台2300萬人生死(見下述).但一定會捲土重來[註4]..
""男同性戀者""能不能捐血比""2300萬人生死""重要嗎?
""男同性戀者""能不能捐血比""2300萬人生死""重要嗎?
社會已同意你們結婚了.硬要擠進格格不入的民法.為何不能另立為你們量身定做的專法呢?
為什麼1成的你們硬要霸凌不敢岐視你們的9成無辜善良百性呢?[註5][註6]..
為什麼1成的你們硬要霸凌不敢岐視你們的9成無辜善良百性呢?[註5][註6]..
****若通過""男同志「捐血」"".是全台2300萬人噩夢.因為[註7][註8][註9]:
(1)「空窗期」:當被愛滋病毒感染後，人體不會立即產生抗體，因此以一般的抗體檢測，大約要6～12週後才能被檢查出來。
空窗期時，病患感染者體內的愛滋病毒數量多，傳染力強，可以傳染愛滋病給其他的人!!!!!
(2)「潛伏期」是指，感染愛滋病毒後到「發病」的這段時間。快者半年至5年，慢者7年至10年或更久。
(3)「發病期」:在這個時候會開始進入大量的併發症齊發，如體重急劇減輕（10%以上）、疲倦、夜間盜汗、持續發燒（3個月以上）、
下痢、淋巴腺腫大、出現卡波西氏肉瘤、肺囊蟲肺炎、白色念珠菌症等等許多的病症，會讓人感受生不如死，甚至死亡。
無論是「空窗期」.無症狀的「潛伏期」（感染者），或有症狀的「發病期」病人（愛滋病患），均有傳染性，可傳染給他人。
(4)有些""男同志""不願去專門機構免費驗愛滋病.反而利用「捐血」看是否得愛滋病..
若已得愛滋病但在「空窗期」.此袋血驗不出愛滋病毒.接受輸血的就無辜得到愛滋病..
所以.""男同志""是不可以「捐血」的!!!!!!!
愛滋病患者中8成以上是""男同志"".""女同志""不到1成.低於異性戀..我不批評""女同志""..
男同性戀者:你們是目中無人的特權階級.沒人敢岐視你們..
我們不怕""男同志"".我們很怕愛滋病毒..
你們為什麼不採安全性行為.將愛滋病患者中目前的8成下降到女同志的1成???
我們不反對""你們結婚"".但別改我們的民法.它是為異性戀者設計的.你們硬擠進來.對你們不合適的..
求你們放我們一馬!!!!!!!
求你們放我們一馬!!!!!!!
註1:
衛福部有條件納男同志和曾吸毒者「捐血」，60天後無異議就通過 2018/03/13
https://www.thenewslens.com/article/88150
註2:
民團憂放寬男同志與吸毒者捐血 衛福部長：檢驗可保安全 2018-06-13
http://news.ltn.com.tw/news/life/breakingnews/2456967
註3:
男同志又不能捐血了！衛福部：反彈聲浪太大先暫緩 2018.07.20
https://newtalk.tw/news/view/2018-07-20/132248
註4:
男同志向歐洲人權法院提告 限制捐血涉歧視 2018/06/22
https://www.cna.com.tw/news/aopl/201806220361.aspx
註5:
謝啟大：拒絕由同性戀少數霸凌異性戀多數 2016.11.12
https://newtalk.tw/news/view/2016-11-12/79041
雖然同婚支持者說結婚乾你屁事，但他認為，若不去修法就沒問題，但民法適用於大家，一旦修法，民法不像民法、婚姻不是婚姻、家庭不是家庭，
「怎麼會跟我無關呢」？他還說，同性伴侶的本質就是可以單方解除關係，但若現行婚姻制度遭破壞，只會衍生更多家庭問題。
註6:
現在的社會風氣是不喜歡同性戀也要裝作很喜歡嗎? 2018-10-07
https://forum.gamer.com.tw/C.php?bsn=60076&snA=4763266
註7:
愛滋病 空窗期？ 潛伏期？
http://www.taiwanaids.org.tw/zh/content/2/70/6039/
「潛伏期」是指，感染愛滋病毒後到「發病」的這段時間。典型愛滋病的潛伏期，從感染到發展成為愛滋病患，快者半年至5年，慢者7年至10年或更久。
「空窗期」是指「感染愛滋病毒後，到可以被『檢查出來』的時間」。在得到愛滋病感染的初期，可能檢驗不出來病患已經得到了愛滋病毒，
這就是所謂的「空窗期」。當被愛滋病毒感染後，人體不會立即產生抗體，因此以一般的抗體檢測，大約要6～12週後才能被檢查出來。
空窗期時，病患感染者體內的愛滋病毒數量多，傳染力強，可以傳染愛滋病給其他的人。
註8:
https://www.cdc.gov.tw/Professional/info.aspx?treeid=4c19a0252bbef869&nowtreeid=4dc827595f55c334&tid=3B520D511EBCEC1A
衛生福利部 疾病管制署--後天免疫缺乏症候群( 2018-03-07) 
五、傳染方式（Mode of transmission）
愛滋病的傳染途徑有三：
（一）性行為傳染：與愛滋病毒感染者發生無保護性（未全程正確使用保險套）之口腔、肛門、陰道等方式性交。
（二）血液傳染
      １、與感染愛滋病毒感染者之靜脈藥癮者共用注射針頭、針筒、稀釋液。
       ２、使用或接觸被愛滋病毒污染的血液、血液製劑。如輸血、針扎、共用牙刷、共用刮鬍刀、刺青、穿耳洞等。
       ３、接受愛滋病毒感染者之器官移植。
（三）母子垂直感染：嬰兒會被已感染病毒的母親在妊娠期、生產期、或因授乳而感染。
七、可傳染期（Period of communicability）
       無論是無症狀的潛伏期（感染者），或有症狀的病人（愛滋病患），均有傳染性，可傳染給他人。
註9:
愛滋感染的空窗期與潛伏期有多久？發病的症狀是？ 2017-04-28
https://www.lgbtq.tw/%E6%84%9B%E6%BB%8B%E6%84%9F%E6%9F%93%E7%9A%84%E7%A9%BA%E7%AA%97%E6%9C%9F%E8%88%87%E6%BD%9B%E4%BC%8F%E6%9C%9F%E6%9C%89%E5%A4%9A%E4%B9%85%EF%BC%9F%E7%99%BC%E7%97%85%E7%9A%84%E7%97%87%E7%8B%80%E6%98%AF/",1,2018-10-23T03:49:01.478Z,2018-10-23T03:49:01.478Z,2018-10-23T03:49:01.516Z,128388fe6775c7e0c70bfb10c207ac659840249ad07a4bf3f1d1b36b5fdf4d3b,RUMORS_LINE_BOT,LINE
37su6zervzr40,TEXT,NORMAL,"今天的新聞果然全部被普優馬佔住
我覺得很不妙

宗教基本法整體來說
對台灣的危害程度
是鋪天蓋地的
而且本週三就要審查

這是比同婚公投還嚴重急迫的事件
請大家有空的話去立委臉書
表達你的不滿
以下連結都檢查過
都有經營
請大家不吝分享

提案人：
國民黨 王金平粉絲團
國民黨 黃昭順-鐵的康乃馨
民進黨 林岱樺
國民黨 馬文君

連署人：
民進黨 施義芳粉絲團
民進黨 陳亭妃
民進黨 黃秀芳
民進黨 鄭寶清
民進黨 陳素月SayYes
民進黨 鍾佳濱
民進黨 鍾孔炤｜勞工，值得更好
民進黨 張宏陸
民進黨 蘇治芬
民進黨 江永昌
民進黨 醫師立委邱泰源
民進黨 吳琪銘
民進黨 黃國書
民進黨 郭正亮
（抱歉看來他不玩臉書）
民進黨 劉建國
民進黨 蔡易餘 家己人
無黨籍 趙正宇
親民黨 立委 陳怡潔 Chen Yi-Chieh
國民黨 立法委員陳雪生
(https://www.facebook.com/profile.php?id=100002730369711)
國民黨 羅明才
國民黨 鄭天財
國民黨 立法委員 陳宜民
國民黨 看見幸福 呂玉玲
國民黨 徐志榮
國民黨 林德福
國民黨 柯志恩
國民黨 立法委員 林麗蟬
國民黨 顏寬恒
國民黨 蔣萬安
國民黨 賴士葆
國民黨 蔣乃辛
國民黨 費鴻泰（阿力克司）

**以下有的不是提案委員
但他們將在10/24的會議審查此法案
審查的會議是
第9屆第6會期內政委員會第9次全體委員會議

審查立委包括：
民進黨 管碧玲 (kuanbiling) (召委)
民進黨 吳琪銘
民進黨 林淑芬
民進黨 姚文智
民進黨 洪宗熠-關鍵熠席
民進黨 張宏陸
民進黨 劉世芳-高雄芳城市
民進黨 蔣絜安 國會新聲 靚靚客家
無黨籍 趙正宇
親民黨 立委 陳怡潔 Chen Yi-Chieh
國民黨 張麗善
國民黨 黃昭順(召委)
國民黨 躍動金門-楊鎮浯
國民黨 鄭天財

以下圖文出自： 妙法無邊雷射蓮花宗
連結： https://www.facebook.com/lazerlotus/photos/a.247618612104296/942624739270343/?type=3&theater

【宗教(巨嬰)基本法提案連結：https://pse.is/B6FMC】

草案總說明：
我們參考了世界各國宗教相關的法令，擷取出了全部對我們有利的部分。
如果我們覺得不夠的部分，我們會自己延伸一下，勉為其難的用自己國家法令方便的任何部分一起放進來。
核心精神就是，我要自由，你們要負責讓我覺得很開心不然我就覺得我不自由。

哇嗚哇嗚。

▍第一條、立法目的：引用一些東西表達自己作為巨嬰的正當性
▍第二條、宗教價值及保障目的：把第一條再講一遍
▍第三條、名詞定義：巨嬰的外觀，偷偷把放生也說是宗教儀式了。
▍第四條、主管及目的事業主管機關：中央跟地方都應該來照顧我
▍第五條、宗教事務人員：政府要有專門的宗教事務人員，而且要特別訓練
▍第六條、宗教立法權限：但是我不想給地方政府管，不過他們依然要照顧我
▍第七條、宗教自由之保障範圍及內容：我是巨嬰我驕傲
▍第八條、宗教平等、中立及寬容原則：政府對每個巨嬰都要一樣好
▍第九條、宗教歧視之排除：你們不可以說我是巨嬰
▍第十條、聖俗分離原則：政府要照顧我，但不可以管我，法院也是
▍第十一條、宗教自由之限制：再強調一次，巨嬰不給管
▍第十二條、法律明確原則：如果要管我一定要讓我知道會怎樣被管，絕對不可以讓我聽不懂
▍第十三條、宗教自主權：除了政府不能管之外，民法與財團法人法都不可以限制我們喔
▍第十四條、就業歧視之例外：但是巨嬰可以歧視別人ㄛ，不想給誰工作就不給誰工作。
▍第十五條、未成年人之宗教選擇權：爸媽可以幫未滿十六歲的小孩決定他要信什麼，這也是一種自由
▍第十六條、宗教知識教育：國民基本教育應將宗教知識教育列入課程。(如果會放妙雷，本教可以接受)
▍第十七條、社會宗教教育：政府的公益節目應該也要幫我們做廣告
▍第十八條、宗教師、宗教徒與宗教團體之關係：我們的大師要叫什麼我們自己決定就可以了
▍第十九條、育才自主權：成立宗教學院，我們可以自己決定證書要怎麼發
▍第二十條、財務自主原則：大師的親屬不可以來爭產(比民法還大)
▍第二十一條、宗教團體證之核（換）發及法律地位：巨嬰的證明
▍第二十二條、法物及宗教固有不動產保障原則：登記成宗教用的不動產禁止扣押跟拍賣。
▍第二十三條、稅捐：不受財團法人管理，但繳稅希望比照公益財團法人。
▍第二十四條、興辦公益等事業：光明正大的用隨附組織營利也是宗教的一部份
▍第二十五條、宗教資訊之處理：我們的財報千萬不能給人家看
▍第二十六條、都市道場之設置：公寓也要可以蓋廟，你們再幫我想想辦法。
▍第二十七條、宗教用地的地權與地用：農地可以轉宗教用地，占國有地超過五年的廟，現在國有地是你們的了。而且宗教建築有神明加持，不會起火，自然不必遵守庸俗的消防法。
▍第二十八條、宗教自由白皮書：每兩年幫我弄本報告
▍第二十九條、宗教研究預算之寬列及調查統計：政府要出錢統計巨嬰幹了什麼。
▍第三十條、相關法令之修正或廢止：
▍第三十一條、施行日期：快點過好嗎",1,2018-10-23T08:04:06.156Z,2018-10-23T08:04:06.156Z,2018-10-23T08:04:06.295Z,49a9685ad269042ef641d0a695a6b0acabcb8e6c6a2406673d7038fe6ac1f8de,RUMORS_LINE_BOT,LINE
976oqw5v0cr2,TEXT,NORMAL,"台灣
自喜走在高科技尖端
此普悠瑪出軌事故
好像上帝在對台灣說
台灣
不要再出軌了
一但繼續任性
同性婚姻合法化
就是對上帝的出軌
台灣
你已聽見了嗎？
繼續悖逆
後果是無法想像的",2,2018-10-22T16:19:05.575Z,2018-10-22T16:19:05.575Z,2018-10-22T16:28:51.684Z,d388885fd338e7c6301234f35d9d838c3c0e151f278d85f454bfa88edb896202,RUMORS_LINE_BOT,LINE
3gpzl54f7il00,TEXT,NORMAL,"11月24日是地方選舉日，除了民意代表及縣市長的選票之外，還有公投票，(例如):看到同婚及性教育,很多人會直接蓋不同意,會被騙!
所以要蓋同意、同意、同意",3,2018-08-31T03:45:06.760Z,2018-08-31T03:45:06.760Z,2018-08-31T05:57:09.265Z,1b746ea61ac97343b4a69c6123eaac00e39b11f2bb25c8f294abf68e1e383674,RUMORS_LINE_BOT,LINE
3fnyi76vgz6vc,TEXT,NORMAL,"精闢的分析-
這一篇是關於民進黨為何費了那麼大勁就是要拔管？
民進黨騙取選票後，先是廢除特偵組、接下來讓國民黨沒了黨產無能重返執政、讓人民變窮無力反抗、續用政策獲得利益、再來廣設各種委員會酬庸，最後呢，當然還缺台獨高教這一塊版圖---如果讓管爺就任台大校長---，台獨人士會很不開心的（你曾聽過看過公立大學遴選出的校長，還需要行政院跨部會小組討論？）


《拔管》完成《台獨》最後一塊拼圖）

我是一名退休警察，寫過一本警察故事書。

民進黨為什麼一定非要（拔管）？明目張膽違法的背後犯意到底是什麼？（犯意）是警察偵查犯罪行為時最重要的破案線索。

如今的民進黨已牢牢地掌控台灣的一切。監察院有恐怖陳師孟把關，誰敢彈劾？大法官有違憲許宗力把關，誰敢釋憲？還有黨產會、司改會、年改會、轉型正義委員會。年底九合一選舉還有總統府秘書長兼任競選總部主委。文化部傾其全力（去中國化）。實行同婚入民法、竄改教科書、換發身份證、重印新台幣。國安、軍、檢、警、調一把抓。

運用各種方式，安插親信；透過各種管道，五鬼搬運，用盡全力來壯大自己。

還有《一例一休》惡法，民進黨偏袒資方其實只是煙幕彈。其主要目的是為了讓台灣職場環境成為（高工時、高壓力、低薪資），如此才能利用生活上的痛苦來壓垮年輕人與廣大的勞工階級，讓他們光只能飽三餐，而失去反抗的能力。

民進黨所有一切作為，背後都有美國與日本利用台灣來對抗大陸的陰謀。台灣只是戰場，而台灣人民只是炮灰。這種情形就跟越戰、伊拉克戰爭、敘利亞內戰、難民潮⋯⋯全是一樣的道理，奈何台灣人總是迷惑得嚴重。

看看現在的台灣。政治、經濟、軍事、外交、司法、考試、監察、行政、情治單位、各縣市政府。如今全台灣只剩下（教育界）尚未完成全面掌控，於是乎，（台大拔管）就成為民進黨永續執政，完成台獨大業中最後、也是最重要的一環。因為自此之後，所有校務人員升遷管道，全被掌控。

民進黨身上都帶有一種奇妙的個性，就是（只要我想要的，就一定是我的。）大家是否早已經忘記（阿扁319槍擊案）中（民進黨永遠的秘書長邱義仁）了呢？

這一位在阿扁鋃鐺入獄時，曾隱身於鄉野間的農夫，當年在他臉上的那一抹（神秘微笑）堪稱經典：

「只要是我想要的，就一定會是我的。」

我猜想，或許這就是民進黨堅持（拔管）的（犯意）：「獨立建國，就只差教育界龍頭台大校長這（最後一塊拼圖）了。」",1,2018-05-01T07:29:17.249Z,2018-05-01T07:29:17.249Z,2018-05-05T15:34:26.149Z,5cdcb4c6e57c2fda3719af5eb73f7559020b5209bc27395cb8d0a88cfbb661dc,RUMORS_LINE_BOT,LINE
35q3tosu1yoej,TEXT,NORMAL,"要修改毒品防制危害規定，保障大家免於毒品威脅的修法案，我們還在想想。
但，有一則修法，恐怕必須優先制止，
就是政府，及衛生署署長陳時中表示，
要將捐血者對象，放寬包括男同性戀及吸毒者，
這些都是以往捐血者被嚴格排除的對象，我不知道是不是政府瘋了，還是有意讓愛滋病及毒品更加泛濫，男同性戀及吸毒者不得捐血是好幾十年的規定，沒有正當理由，是不應該開放，因為，篩檢制度被感染的可能性高，不能不防止，如今，毒品泛濫，吸毒者眾，我們都是生活正常之人，不希望，親朋好友因為輸血而被感染，這才是民眾的基本人權，沒想到民進黨執政後只能搞同性戀，連將來輸血的安全都不能被安全把關，那這個政府被推翻，好像也是剛好而已。
理事長是民間重要發聲管道，對於反毒防制不禁於力，人民只要輸血安全，決不希望，毒品，愛滋病漫延，
拜託理事長能向立委發聲，開放愛滋病及吸毒者捐血，決不是人權象徵，這是腦殘的說法，我們每個人都有可能必須輸血，拜託，拜託，拜託別讓大家成為可能的受害者，
安分守己的人，其受安全輸血的基本人權，才是悠閒，必須受保障的人權。
如果，政府還聽不進去，
我看只剩被推翻的一條路而已，
輸血信賴的建立非常困難，千萬別讓無辜第三者受被感染的可能，我們不需要講屁話，說幹話的政府，而只是希望能能平靜平安生活的基本要求，
難道，
我們要求過多嗎？，
我不能理解。
立委諸公，可以嚴格把關嗎？人民正在看著您們。",1,2018-07-10T07:28:39.218Z,2018-07-10T07:28:39.218Z,2018-07-10T07:28:39.303Z,495927f3c7bcdf39b0f81e7da01a8c08ac890a7a82963df83397bfd0a78f4d7d,RUMORS_LINE_BOT,LINE
8b5oqdgl3xz3,TEXT,NORMAL,"Starbucks (星巴克)已宣佈： 同性戀是星巴克公司的核心價值， 顧客每買一杯飲品的部份資金都會用作支持同性婚姻活動。 而星巴克是一直使用： 希臘神話中不穿衣服，有兩條尾巴的美人魚， 對於水手們充滿著性誘惑力的邪神塞倫（Siren）為品牌 LOGO，請光顧別的咖啡店， 拒絕光顧星巴克， 不要讓自己使用印有邪神塞倫標誌包裝的飲品/食品， 請不要以金錢支持同性婚姻。 請拒絕「栽種邪惡」。
謝謝轉發
～星巴克會把生意額，每10元 撥出 1元 支持同性戀者事項。

如同歐蕾支持撒旦教!  
",1,2018-08-18T06:29:57.208Z,2018-08-18T06:29:57.208Z,2018-08-18T06:29:57.227Z,26aa32aa8e7cf390e97fd7854c8e64018e53f0331968a6c52d5eac3879973c06,RUMORS_LINE_BOT,LINE
